"initial_alias","converted_alias","name","description","namespace"
"WBGENE00016155","C27A12.4","C27A12.4","Uncharacterized protein [Source:NCBI gene;Acc:182954]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00050931","F59B2.14","F59B2.14","C2H2-type domain-containing protein [Source:NCBI gene;Acc:6418654]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00047607","21ur-5211","21ur-5211","ncRNA [Source:NCBI gene;Acc:13205064]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006156","str-101","str-101","Seven TM Receptor [Source:NCBI gene;Acc:189373]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013030","Y49E10.4","Y49E10.4","Protein disulfide-isomerase [Source:NCBI gene;Acc:176664]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00172751","21ur-13148","21ur-13148","ncRNA [Source:NCBI gene;Acc:13208785]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021798","Y52E8A.6","Y52E8A.6","Uncharacterized protein [Source:NCBI gene;Acc:24105147]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013832","ZC15.3","ZC15.3","Uncharacterized protein [Source:NCBI gene;Acc:180331]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044012","srxa-19","srxa-19","7TM_GPCR_Srx domain-containing protein [Source:NCBI gene;Acc:3564992]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044227","C07A9.13","C07A9.13","Uncharacterized protein [Source:NCBI gene;Acc:3565735]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009491","F36G9.15","F36G9.15","Uncharacterized protein [Source:NCBI gene;Acc:185378]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018442","sdz-18","sdz-18","BTB domain-containing protein [Source:NCBI gene;Acc:185773]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00168077","21ur-9825","21ur-9825","ncRNA [Source:NCBI gene;Acc:13209036]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00016183","C28F5.1","C28F5.1","Uncharacterized protein [Source:NCBI gene;Acc:182984]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022350","Y82E9BR.18","Y82E9BR.18","Uncharacterized protein [Source:NCBI gene;Acc:175303]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00174911","21ur-10417","21ur-10417","ncRNA [Source:NCBI gene;Acc:13205474]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00269438","Y56A3A.41","Y56A3A.41","Uncharacterized protein [Source:NCBI gene;Acc:28661661]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020752","srbc-68","srbc-68","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:188830]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013778","clec-194","clec-194","C-type LECtin [Source:NCBI gene;Acc:178467]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00008527","set-8","set-8","SET domain-containing protein [Source:NCBI gene;Acc:184086]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011954","T23F11.2","T23F11.2","Uncharacterized protein [Source:NCBI gene;Acc:175611]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016825","C50E10.1","C50E10.1","Uncharacterized protein [Source:NCBI gene;Acc:174873]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00206421","T26G10.8","T26G10.8","Uncharacterized protein [Source:NCBI gene;Acc:13190790]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012783","Y43C5A.3","Y43C5A.3","Uncharacterized protein [Source:NCBI gene;Acc:189848]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013886","ZC412.5","ZC412.5","Uncharacterized protein [Source:NCBI gene;Acc:191161]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009231","ceh-89","ceh-89","Homeodomain-only protein [Source:NCBI gene;Acc:181523]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009738","hecw-1","hecw-1","E3 ubiquitin-protein ligase hecw-1 [Source:NCBI gene;Acc:175438]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009738","F45H7.13","F45H7.13","ncRNA [Source:NCBI gene;Acc:13188922]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019041","fbxc-22","fbxc-22","F-box C protein [Source:NCBI gene;Acc:173538]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015049","B0218.5","B0218.5","Protein kinase domain-containing protein [Source:NCBI gene;Acc:181853]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00011844","T19C9.8","T19C9.8","Uncharacterized protein [Source:NCBI gene;Acc:180142]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00045344","Y43F8C.23","Y43F8C.23","Uncharacterized protein [Source:NCBI gene;Acc:6418803]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016346","fbxa-120","fbxa-120","F-box domain-containing protein [Source:NCBI gene;Acc:183161]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021009","afd-1","afd-1","PDZ domain-containing protein [Source:NCBI gene;Acc:171776]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022508","ZC53.1","ZC53.1","Uncharacterized protein [Source:NCBI gene;Acc:191066]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012676","pro-3","pro-3","None","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013678","Y105E8A.20","Y105E8A.20","Methionine--tRNA ligase [Source:NCBI gene;Acc:173312]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009912","srz-94","srz-94","Serpentine Receptor, class Z [Source:NCBI gene;Acc:186078]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019146","H02F09.2","H02F09.2","Uncharacterized protein [Source:NCBI gene;Acc:186666]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019146","H02F09.3","H02F09.3","Uncharacterized protein [Source:NCBI gene;Acc:186667]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015662","C10A4.1","C10A4.1","Dimer_Tnp_hAT domain-containing protein [Source:NCBI gene;Acc:182482]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00305095","C31C9.9","C31C9.9","Uncharacterized protein [Source:NCBI gene;Acc:43578471]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021578","Y46B2A.3","Y46B2A.3","Uncharacterized protein [Source:NCBI gene;Acc:189942]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022145","Y71G12B.5","Y71G12B.5","Uncharacterized protein [Source:NCBI gene;Acc:190598]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013677","yars-1","yars-1","Tyrosine--tRNA ligase [Source:NCBI gene;Acc:173311]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013154","Y53F4B.7","Y53F4B.7","Uncharacterized protein [Source:NCBI gene;Acc:190210]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009147","F26C11.3","F26C11.3","Uncharacterized protein [Source:NCBI gene;Acc:174545]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00165666","21ur-6281","21ur-6281","ncRNA [Source:NCBI gene;Acc:13206539]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022438","Y110A2AL.1","Y110A2AL.1","Smr domain-containing protein [Source:NCBI gene;Acc:190934]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016988","CD4.1","CD4.1","Uncharacterized protein [Source:NCBI gene;Acc:183875]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012544","Y37D8A.2","Y37D8A.2","Putative phospholipase B-like 1 [Source:NCBI gene;Acc:176698]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018991","F56F11.4","F56F11.4","AAA domain-containing protein [Source:NCBI gene;Acc:175403]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021831","Y54E10A.11","Y54E10A.11","E3 ubiquitin-protein ligase listerin [Source:NCBI gene;Acc:171893]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017118","None","None","None",""
"WBGENE00206388","K10C2.14","K10C2.14","Uncharacterized protein [Source:NCBI gene;Acc:13221059]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010087","F55B11.5","F55B11.5","Uncharacterized protein [Source:NCBI gene;Acc:3565591]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00007678","srz-90","srz-90","Serpentine Receptor, class Z [Source:NCBI gene;Acc:182786]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021938","Y55F3BR.1","Y55F3BR.1","ATP-dependent RNA helicase DDX1 [Source:NCBI gene;Acc:176913]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013282","sre-26","sre-26","Serpentine receptor class epsilon-26 [Source:NCBI gene;Acc:190349]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020349","T08B2.11","T08B2.11","Uncharacterized protein [Source:NCBI gene;Acc:172314]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020115","mboa-6","mboa-6","Lysophospholipid acyltransferase 5 [Source:NCBI gene;Acc:175339]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019051","srz-23","srz-23","Serpentine Receptor, class Z [Source:NCBI gene;Acc:186523]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010800","srsx-37","srsx-37","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:187358]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018776","ddx-46","ddx-46","RNA helicase [Source:NCBI gene;Acc:176943]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022729","ZK402.2","ZK402.2","SPK domain-containing protein [Source:NCBI gene;Acc:191312]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022207","elk-2","elk-2","ELK transcription factor homolog [Source:NCBI gene;Acc:190623]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013940","nhr-248","nhr-248","Nuclear Hormone Receptor family [Source:NCBI gene;Acc:191246]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015199","B0454.8","B0454.8","Uncharacterized protein [Source:NCBI gene;Acc:181994]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005281","srh-59","srh-59","Serpentine Receptor, class H [Source:NCBI gene;Acc:191865]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00008944","F19B2.5","F19B2.5","SNF2_N domain-containing protein [Source:NCBI gene;Acc:180319]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020548","T17A3.12","T17A3.12","Uncharacterized protein [Source:NCBI gene;Acc:175181]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005552","sri-40","sri-40","Serpentine Receptor, class I [Source:NCBI gene;Acc:191914]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00045417","Y37H2A.13","Y37H2A.13","Uncharacterized protein [Source:NCBI gene;Acc:6418794]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00006382","taf-1","taf-1","Transcription initiation factor TFIID subunit 1 [Source:NCBI gene;Acc:173257]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013118","Y51H4A.24","Y51H4A.24","EGF-like domain-containing protein [Source:NCBI gene;Acc:178466]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00046716","21ur-2016","21ur-2016","ncRNA [Source:NCBI gene;Acc:13207742]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006228","str-185","str-185","Seven TM Receptor [Source:NCBI gene;Acc:192025]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007378","lido-17","lido-17","Lon proteolytic domain-containing protein [Source:NCBI gene;Acc:174487]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005537","sri-25","sri-25","Serpentine Receptor, class I [Source:NCBI gene;Acc:183386]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020684","T22D1.5","T22D1.5","Uncharacterized protein [Source:NCBI gene;Acc:177454]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012093","T27E7.9","T27E7.9","Uncharacterized protein [Source:NCBI gene;Acc:3564875]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005427","srh-217","srh-217","Serpentine Receptor, class H [Source:NCBI gene;Acc:190969]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015843","C16C8.5","C16C8.5","Ubiquitin-like domain-containing protein [Source:NCBI gene;Acc:182672]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012877","Y45F10C.1","Y45F10C.1","Uncharacterized protein [Source:NCBI gene;Acc:189922]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005507","srh-303","srh-303","Serpentine Receptor, class H [Source:NCBI gene;Acc:190796]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012050","nhr-223","nhr-223","Nuclear Hormone Receptor family [Source:NCBI gene;Acc:188934]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00014238","ZK1225.4","ZK1225.4","Uncharacterized protein [Source:NCBI gene;Acc:173185]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005288","srh-67","srh-67","Serpentine Receptor, class H [Source:NCBI gene;Acc:188675]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00046861","21ur-40","21ur-40","ncRNA [Source:NCBI gene;Acc:13205464]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011793","T16A9.3","T16A9.3","BTB domain-containing protein [Source:NCBI gene;Acc:188549]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015963","C18B10.6","C18B10.6","CHK domain-containing protein [Source:NCBI gene;Acc:182773]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019046","F58E2.2","F58E2.2","Uncharacterized protein [Source:NCBI gene;Acc:186519]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013483","nhr-241","nhr-241","Nuclear receptor domain-containing protein [Source:NCBI gene;Acc:190558]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020100","mks-1","mks-1","MecKel-Gruber Syndrome (MKS) homolog [Source:NCBI gene;Acc:187903]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020100","R148.8","R148.8","Uncharacterized protein [Source:NCBI gene;Acc:54162216]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044201","H39E23.3","H39E23.3","Uncharacterized protein [Source:NCBI gene;Acc:3565355]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015002","B0034.1","B0034.1","Uncharacterized protein [Source:NCBI gene;Acc:181817]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00086556","F36D1.12","F36D1.12","Uncharacterized protein [Source:NCBI gene;Acc:7040124]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00000027","abu-4","abu-4","Activated in Blocked Unfolded protein response [Source:NCBI gene;Acc:353458]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044681","T24C4.8","T24C4.8","Uncharacterized protein [Source:NCBI gene;Acc:4363056]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019572","K09E2.3","K09E2.3","Uncharacterized protein [Source:NCBI gene;Acc:187217]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013825","Y116F11B.9","Y116F11B.9","Glycosyltransferase family 92 protein [Source:NCBI gene;Acc:191021]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020456","fbxa-60","fbxa-60","F-box domain-containing protein [Source:NCBI gene;Acc:188448]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00008862","F15D4.5","F15D4.5","Uncharacterized protein [Source:NCBI gene;Acc:174969]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012114","T28B8.3","T28B8.3","DUF3437 domain-containing protein [Source:NCBI gene;Acc:189032]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017431","cest-33","cest-33","Esterase CM06B1 [Source:NCBI gene;Acc:179020]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012040","T26E3.7","T26E3.7","ATP-synt_ab domain-containing protein [Source:NCBI gene;Acc:188925]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018096","clec-207","clec-207","C-type lectin domain-containing protein [Source:NCBI gene;Acc:178688]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00049924","21ur-239","21ur-239","ncRNA [Source:NCBI gene;Acc:13206499]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021030","W04H10.1","W04H10.1","Uncharacterized protein [Source:NCBI gene;Acc:189205]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00003413","mrp-7","mrp-7","Uncharacterized protein [Source:NCBI gene;Acc:180289]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019337","K02F6.3","K02F6.3","ANK_REP_REGION domain-containing protein [Source:NCBI gene;Acc:3565220]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00047526","21ur-1470","21ur-1470","ncRNA [Source:NCBI gene;Acc:13208032]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011161","chil-18","chil-18","Glyco_18 domain-containing protein [Source:NCBI gene;Acc:187735]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009418","F35E8.2","F35E8.2","Uncharacterized protein [Source:NCBI gene;Acc:185293]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00046964","21ur-2086","21ur-2086","ncRNA [Source:NCBI gene;Acc:13206007]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018768","F53G2.3","F53G2.3","Uncharacterized protein [Source:NCBI gene;Acc:186186]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021174","fbxb-99","fbxb-99","F-box domain-containing protein [Source:NCBI gene;Acc:189402]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022440","Y110A2AL.3","Y110A2AL.3","Uncharacterized protein [Source:NCBI gene;Acc:173633]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00086555","F49B2.7","F49B2.7","FBA_2 domain-containing protein [Source:NCBI gene;Acc:7040179]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015151","B0348.1","B0348.1","LITAF domain-containing protein [Source:NCBI gene;Acc:181935]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013798","clec-195","clec-195","C-type LECtin [Source:NCBI gene;Acc:191002]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
